0.1003,-1.64,0.0298,-1.6232,8.5136,4.5884,9617,0,2.294,0.030439,0.069828
0.5463,-0.2596,0.1618,-1.5522,8.5605,4.5254,9717,0,1.4567,0.01121,0.016329
-0.8703,1.961,0.1605,-1.5785,8.5435,4.5483,9817,0,2.634,0.0015051,0.0039644
-0.8703,1.961,0.1605,-1.5785,8.5435,4.5483,9917,0,0,0,0
-0.4512,-1.8541,2.2256,-1.6554,8.4935,4.6141,10016,0,4.3584,0.012743,0.05554
-0.0072,-0.6746,-1.5218,-1.5441,8.5941,4.4641,10116,0,3.9537,0.045008,0.17795
-0.5869,-0.568,2.351,-1.4754,8.527,4.6135,10216,0,3.9174,0.031542,0.12356
-0.5869,-0.568,2.351,-1.4754,8.527,4.6135,10318,0,0,0,0
0.2029,0.2899,-1.117,-1.4872,8.4932,4.6716,10417,0,3.6588,0.0046573,0.01704
-0.0222,-0.237,1.4633,-1.5357,8.4953,4.652,10517,0,2.6431,0.0027408,0.0072444
-0.0222,-0.237,1.4633,-1.5357,8.4953,4.652,10617,0,0,0,0
-0.1894,-0.0448,-0.3803,-1.4349,8.5138,4.6504,10717,0,1.8611,0.010505,0.019552
-0.4878,-1.2798,1.3932,-1.4326,8.4464,4.7724,10816,0,2.1816,0.019432,0.042394
-0.1896,-0.7519,-0.0314,-1.3975,8.4642,4.7513,10916,0,1.5483,0.0019941,0.0030873
-0.1896,-0.7519,-0.0314,-1.3975,8.4642,4.7513,11016,0,0,0,0
0.0463,-0.0529,2.294,-1.4751,8.3839,4.8688,11117,0,2.4396,0.026276,0.064104
0.6532,0.002,-0.086,-1.3416,8.441,4.8084,11217,0,2.4568,0.024731,0.060758
0.6532,0.002,-0.086,-1.3416,8.441,4.8084,11317,0,0,0,0
0.3903,-0.6337,0.7729,-1.3219,8.4165,4.8565,11417,0,1.1004,0.003302,0.0036336
-0.1204,0.7043,0.4174,-1.3142,8.4351,4.8261,11517,0,1.4756,0.0013294,0.0019617
0.1057,-2.5793,0.1384,-1.2413,8.4526,4.8148,11617,0,3.3032,0.0057484,0.018988
0.1057,-2.5793,0.1384,-1.2413,8.4526,4.8148,11717,0,0,0,0
-0.3661,2.2817,0.1064,-1.3838,8.4161,4.8399,11816,0,4.8839,0.022269,0.10876
-0.4991,-1.6333,0.9385,-1.2351,8.4319,4.8526,11916,0,4.0047,0.022523,0.090195
0.591,-1.408,0.6094,-1.319,8.4566,4.7872,12017,0,1.1608,0.011926,0.013844
0.591,-1.408,0.6094,-1.319,8.4566,4.7872,12117,0,0,0,0
0.9084,2.0743,1.4553,-1.3842,8.3774,4.9064,12217,0,3.5976,0.024732,0.088977
-0.1185,-1.2585,1.0134,-1.0991,8.5098,4.7483,12317,0,3.5153,0.12381,0.43522
-0.1185,-1.2585,1.0134,-1.0991,8.5098,4.7483,12417,0,0,0,0
0.6722,-1.3691,3.2039,-1.5733,8.2115,5.1251,12517,0,2.3315,0.45583,1.0627
0.0777,-2.8156,-1.1553,-0.9546,8.644,4.5321,12617,0,4.6312,0.92149,4.2677
0.4198,0.6985,3.9545,-1.4827,8.2764,5.0471,12716,0,6.211,0.67924,4.2188
0.4198,0.6985,3.9545,-1.4827,8.2764,5.0471,12819,0,0,0,0
0.8916,-0.5294,0.182,-1.1051,8.4005,4.9378,12916,0,3.9953,0.16993,0.67891
0.3494,-0.817,0.3645,-1.1995,8.4003,4.916,13018,0,0.64031,0.0093866,0.0060104
0.3494,-0.817,0.3645,-1.1995,8.4003,4.916,13117,0,0,0,0
-0.5646,-0.6127,1.2421,-1.1025,8.3866,4.9619,13216,0,1.2835,0.011703,0.015021
0.3792,0.712,0.6054,-1.2383,8.3965,4.9128,13317,0,1.7467,0.02095,0.036594
-0.0573,-1.7692,1.3379,-1.0517,8.3195,5.0843,13417,0,2.6236,0.070161,0.18408
-0.0573,-1.7692,1.3379,-1.0517,8.3195,5.0843,13517,0,0,0,0
0.3704,-0.693,0.1234,-1.2165,8.3274,5.0344,13617,0,1.6781,0.029711,0.04986
-1.0819,-0.0632,2.0677,-1.27,8.2517,5.1446,13717,0,2.5072,0.020737,0.051992
0.6252,-2.1636,0.3918,-1.4062,8.2183,5.1626,13818,0,3.1835,0.01999,0.063638
0.6252,-2.1636,0.3918,-1.4062,8.2183,5.1626,13919,0,0,0,0
0.3335,1.978,1.7731,-1.4772,8.2359,5.1144,14017,0,4.3756,0.007674,0.033578
-0.2707,-1.5737,-0.1309,-1.2062,8.339,5.0176,14117,0,4.0749,0.093441,0.38076
-0.2707,-1.5737,-0.1309,-1.2062,8.339,5.0176,14217,0,0,0,0
-0.1083,-0.0533,1.8332,-1.3556,8.1434,5.2931,14316,0,2.4891,0.13648,0.33971
-0.2204,-0.5613,-0.0456,-1.208,8.1477,5.3223,14417,0,1.9495,0.022657,0.044169
-0.1611,-0.5586,1.0071,-1.0946,8.1111,5.4021,14517,0,1.0544,0.020567,0.021685
-0.1611,-0.5586,1.0071,-1.0946,8.1111,5.4021,14616,0,0,0,0
0.4855,0.2124,0.7895,-0.9826,8.0162,5.5629,14717,0,1.0295,0.047407,0.048805
-0.0618,-0.7506,0.0329,-0.9365,8.0218,5.5627,14817,0,1.3414,0.0021566,0.0028929
-0.0618,-0.7506,0.0329,-0.9365,8.0218,5.5627,14917,0,0,0,0
-0.3723,0.0865,1.3678,-0.9144,7.9764,5.6312,15017,0,1.606,0.0072418,0.01163
0.3073,-1.1155,0.2441,-0.8078,8.011,5.5984,15117,0,1.7803,0.013637,0.024277
-0.3518,0.5323,0.8992,-0.8513,7.9705,5.6494,15217,0,1.8918,0.0061335,0.011603
-0.3518,0.5323,0.8992,-0.8513,7.9705,5.6494,15317,0,0,0,0
0.4804,-0.7925,-0.2784,-0.7813,7.9812,5.6446,15417,0,1.9582,0.0050375,0.0098643
-0.1734,0.3843,0.4966,-0.913,7.9645,5.6484,15517,0,1.5534,0.017638,0.027399
-0.0726,-0.4224,0.5868,-0.8753,7.9902,5.6179,15617,0,0.81796,0.003012,0.0024637
-0.0726,-0.4224,0.5868,-0.8753,7.9902,5.6179,15716,0,0,0,0
0.3002,-0.9375,1.0205,-0.9366,8.0322,5.5477,15817,0,0.76968,0.01045,0.0080429
-0.2238,-0.249,0.9518,-0.8862,8.023,5.5692,15918,0,0.86794,0.0030871,0.0026794
-0.2238,-0.249,0.9518,-0.8862,8.023,5.5692,16017,0,0,0,0
0.3395,-0.1462,0.2217,-0.9758,8.0121,5.5699,16117,0,0.92786,0.0081475,0.0075597
0.1047,-0.9481,0.6129,-0.8933,8.0031,5.5967,16217,0,0.92261,0.0076055,0.0070169
-0.2047,-0.2092,0.5555,-0.9342,7.99,5.6086,16316,0,0.80312,0.001986,0.001595
-0.2047,-0.2092,0.5555,-0.9342,7.99,5.6086,16417,0,0,0,0
-0.4579,0.3123,0.4514,-0.8868,7.9583,5.6612,16517,0,0.58899,0.0060184,0.0035448
0.2584,0.1496,-0.7721,-0.9333,7.9521,5.6624,16617,0,1.4271,0.0022021,0.0031426
0.2584,0.1496,-0.7721,-0.9333,7.9521,5.6624,16717,0,0,0,0
-0.2304,-0.2108,0.6101,-0.8998,7.9465,5.6757,16816,0,1.5097,0.0013305,0.0020087
0.4249,-1.0101,0.1802,-0.962,7.97,5.6325,16917,0,1.1194,0.0062873,0.0070382
-0.6724,1.3646,0.4475,-1.0447,7.9288,5.6757,17017,0,2.6296,0.010403,0.027355
-0.6724,1.3646,0.4475,-1.0447,7.9288,5.6757,17117,0,0,0,0
0.1409,-1.2347,-0.0367,-0.7874,7.9965,5.622,17217,0,2.7663,0.07367,0.20379
0.9939,-1.8508,0.0958,-0.9153,8.0702,5.4958,17316,0,1.0605,0.037717,0.04
-1.3568,2.4547,0.8175,-0.9951,7.9698,5.6269,17417,0,4.9582,0.033635,0.16677
-1.3568,2.4547,0.8175,-0.9951,7.9698,5.6269,17517,0,0,0,0
0.2589,0.9084,-1.2546,-0.9094,7.9953,5.6052,17617,0,3.0488,0.0084656,0.02581
0.0163,-0.4782,-0.1271,-0.8308,7.9846,5.6326,17717,0,1.8035,0.0070432,0.012703
0.0163,-0.4782,-0.1271,-0.8308,7.9846,5.6326,17817,0,0,0,0
-0.1441,0.9093,-1.212,-1.0497,7.9483,5.6474,17917,0,1.7686,0.049454,0.087463
-0.8917,1.0687,0.4097,-1.1072,7.9449,5.6412,18016,0,1.7928,0.0033562,0.0060172
-0.1328,1.0968,-1.3766,-1.1539,7.9035,5.6897,18117,0,1.941,0.0062471,0.012126
-0.1328,1.0968,-1.3766,-1.1539,7.9035,5.6897,18217,0,0,0,0
0.5834,-0.9937,-0.2021,-1.3705,7.8279,5.7459,18316,0,2.5025,0.055789,0.13961
0.4151,-3.3576,0.4489,-1.6713,7.8008,5.7031,18417,0,2.4577,0.093047,0.22868
0.4151,-3.3576,0.4489,-1.6713,7.8008,5.7031,18518,0,0,0,0
-1.1989,4.3413,-2.4504,-2.0794,7.7032,5.7015,18617,0,8.3836,0.17607,1.4761
-0.7797,-0.1588,0.946,-1.9171,7.7294,5.723,18717,0,5.6535,0.02749,0.15541
0.4226,-1.7293,-1.0115,-1.8961,7.6211,5.8732,18817,0,2.7828,0.03473,0.096645
0.4226,-1.7293,-1.0115,-1.8961,7.6211,5.8732,18917,0,0,0,0
-0.7372,1.2027,-0.7005,-1.9551,7.7118,5.7337,19017,0,3.1684,0.031168,0.098751
-0.5054,0.1955,-0.0992,-1.7079,7.6851,5.8475,19117,0,1.1957,0.074771,0.089405
0.8607,-1.1195,-1.4933,-1.6587,7.669,5.8827,19216,0,2.3535,0.0039189,0.0092231
0.8607,-1.1195,-1.4933,-1.6587,7.669,5.8827,19317,0,0,0,0
-0.7524,2.1308,-0.1104,-1.7934,7.621,5.9054,19416,0,3.8832,0.020963,0.081404
-0.355,0.2096,-0.462,-1.7726,7.6281,5.9026,19517,0,1.9931,0.00049089,0.00097841
-0.355,0.2096,-0.462,-1.7726,7.6281,5.9026,19617,0,0,0,0
-0.2683,-1.3312,-0.8792,-1.6632,7.6436,5.9143,19717,0,1.5986,0.012346,0.019736
-1.5944,4.0323,2.2338,-1.9129,8.1448,5.116,19817,0,6.3416,0.95083,6.0299
1.1191,0.5024,1.0104,-1.5062,8.0781,5.3522,19917,0,4.6174,0.22564,1.0419
1.1191,0.5024,1.0104,-1.5062,8.0781,5.3522,20017,0,0,0,0
1.7221,-3.9848,-2.7741,-1.4247,8.1004,5.3409,20116,0,5.9009,0.0072672,0.042883
0.8271,-1.3539,-1.2951,-1.8834,8.094,5.2068,20216,0,3.148,0.22843,0.7191
0.8271,-1.3539,-1.2951,-1.8834,8.094,5.2068,20316,0,0,0,0
-2.2251,-0.017,-0.4609,-2.0093,8.0119,5.2861,20417,0,3.435,0.02888,0.099201
0.6006,-1.2906,-2.4433,-2.0282,7.9192,5.417,20517,0,3.6792,0.026085,0.095973
-0.2581,-1.6594,-0.5407,-2.2984,7.9174,5.3106,20617,0,2.1197,0.084332,0.17876
-0.2581,-1.6594,-0.5407,-2.2984,7.9174,5.3106,20717,0,0,0,0
-3.8317,11.253,-3.5133,-2.5946,8.0743,4.9238,20817,0,13.724,0.26197,3.5952
0.7517,-1.332,-5.1802,-1.6974,8.5076,4.5726,20917,0,13.497,1.1161,15.064
0.9803,-5.4762,-2.2039,-2.2888,8.2779,4.7337,21017,0,5.1073,0.42847,2.1883
0.9803,-5.4762,-2.2039,-2.2888,8.2779,4.7337,21117,0,0,0,0
-0.5105,1.0286,-0.4475,-2.0855,8.5115,4.4018,21217,0,6.9007,0.20606,1.4219
0.2484,2.2742,-1.3514,-1.9913,8.2964,4.8348,21317,0,1.7159,0.24263,0.41634
0.2484,2.2742,-1.3514,-1.9913,8.2964,4.8348,21416,0,0,0,0
0.2903,-0.5169,-0.6259,-1.9117,8.2252,4.9862,21516,0,2.8842,0.034328,0.099006
0.8939,-0.8782,-1.4958,-1.9674,8.3639,4.7271,21616,0,1.1187,0.089473,0.1001
-1.9016,1.1338,0.0152,-1.7994,8.3345,4.8445,21717,0,3.7611,0.042871,0.16124
-1.9016,1.1338,0.0152,-1.7994,8.3345,4.8445,21816,0,0,0,0
0.2198,-0.4743,-1.5093,-1.8205,8.3951,4.7306,21917,0,3.0676,0.017091,0.052428
-0.5894,0.7621,0.4243,-1.7209,8.5183,4.5439,22017,0,2.4336,0.059955,0.14591
-0.5894,0.7621,0.4243,-1.7209,8.5183,4.5439,22117,0,0,0,0
0.5101,-0.2288,-1.2403,-1.6329,8.5023,4.606,22217,0,2.2275,0.011856,0.02641
-0.2728,0.3362,-0.0165,-1.6922,8.5651,4.4661,22317,0,1.5588,0.027032,0.042138
-0.4012,1.3524,-1.0466,-1.6804,8.5027,4.588,22416,0,1.4527,0.018893,0.027445
-0.4012,1.3524,-1.0466,-1.6804,8.5027,4.588,22516,0,0,0,0
0.1569,-1.516,-0.6881,-1.8019,8.5093,4.5294,22617,0,2.9441,0.01824,0.0537
0.272,-0.3337,0.3473,-1.8537,8.5543,4.4224,22717,0,1.5758,0.016157,0.025461
0.3088,1.097,-2.2609,-1.7861,8.5151,4.5247,22817,0,2.9751,0.016572,0.049302
0.3088,1.097,-2.2609,-1.7861,8.5151,4.5247,22916,0,0,0,0
-1.0389,2.1263,0.4135,-1.8445,8.563,4.4095,23017,0,3.1667,0.018976,0.060092
0.1404,-1.7617,-0.1014,-1.7759,8.5144,4.5302,23117,0,4.0954,0.021636,0.08861
0.1404,-1.7617,-0.1014,-1.7759,8.5144,4.5302,23217,0,0,0,0
0.0992,-0.1625,-0.9384,-1.8439,8.5323,4.4688,23317,0,1.8055,0.0087144,0.015733
0.506,-0.0546,0.6434,-1.9581,8.6118,4.263,23417,0,1.6368,0.061716,0.10102
-0.3396,0.9216,0.722,-1.8348,8.6207,4.2997,23517,0,1.2939,0.016629,0.021516
-0.3396,0.9216,0.722,-1.8348,8.6207,4.2997,23616,0,0,0,0
-0.4088,-0.7747,-1.2148,-1.7222,8.5163,4.5472,23717,0,2.5755,0.084834,0.21849
1.7701,0.491,-0.148,-2.028,8.5829,4.2886,23816,0,2.7364,0.16482,0.45102
-1.8878,2.7645,1.1609,-1.7953,8.5062,4.5378,23917,0,4.5014,0.12213,0.54976
-1.8878,2.7645,1.1609,-1.7953,8.5062,4.5378,24016,0,0,0,0
0.3647,-2.0709,-1.9386,-1.9757,8.3955,4.6672,24116,0,6.1694,0.061543,0.37968
0.1309,-0.6328,-0.3773,-2.0727,8.521,4.3895,24217,0,2.1355,0.10228,0.21841
0.1309,-0.6328,-0.3773,-2.0727,8.521,4.3895,24317,0,0,0,0
-1.1555,0.4982,0.6557,-2.0171,8.4539,4.5424,24418,0,2.0003,0.030972,0.061953
-0.7303,-0.2425,-0.4656,-2.0046,8.3782,4.6859,24517,0,1.4095,0.026479,0.037323
-0.3934,-0.6181,0.5587,-1.9625,8.4259,4.6176,24616,0,1.1418,0.0087126,0.0099483
-0.3934,-0.6181,0.5587,-1.9625,8.4259,4.6176,24717,0,0,0,0
0.2748,-0.9854,-0.4453,-1.9261,8.3903,4.6971,24816,0,1.2607,0.0089126,0.011236
0.2431,1.0252,0.2912,-1.9419,8.4734,4.5388,24917,0,2.1415,0.032214,0.068986
0.2431,1.0252,0.2912,-1.9419,8.4734,4.5388,25017,0,0,0,0
-0.6423,-0.4602,0.0814,-1.7105,8.4657,4.645,25117,0,1.7419,0.064884,0.11302
0.7341,-0.6663,-0.2805,-1.8933,8.517,4.4774,25216,0,1.438,0.064137,0.092231
-1.0875,1.3668,1.0805,-1.8093,8.5514,4.4464,25316,0,3.0503,0.0092004,0.028063
-1.0875,1.3668,1.0805,-1.8093,8.5514,4.4464,25416,0,0,0,0
0.2658,-1.0578,-0.1128,-1.641,8.5552,4.504,25516,0,3.0223,0.031657,0.095676
1.8691,-1.8214,-0.7848,-1.7744,8.5977,4.3704,25617,0,1.8987,0.037451,0.07111
1.8691,-1.8214,-0.7848,-1.7744,8.5977,4.3704,25717,0,0,0,0
-2.478,2.9628,0.4887,-1.7278,8.5491,4.483,25817,0,6.5884,0.017212,0.1134
0.4201,-2.2662,0.7029,-1.6074,8.4743,4.6662,25917,0,5.9822,0.053653,0.32097
0.2394,1.2548,0.7365,-1.9685,8.6927,4.0905,26018,0,3.5258,0.50952,1.7965
0.2394,1.2548,0.7365,-1.9685,8.6927,4.0905,26117,0,0,0,0
0.5929,0.0989,-0.0218,-1.6656,8.5983,4.412,26217,0,1.4269,0.20402,0.29112
-0.1996,-1.4955,-0.7369,-1.5315,8.6211,4.416,26317,0,1.9187,0.018519,0.035532
-0.4314,0.2858,0.3951,-1.6316,8.6785,4.2653,26417,0,2.1232,0.036025,0.076491
-0.4314,0.2858,0.3951,-1.6316,8.6785,4.2653,26517,0,0,0,0
-0.5752,0.0426,0.3199,-1.6109,8.6177,4.3944,26616,0,0.29237,0.020792,0.0060789
-0.0592,-0.2403,1.2956,-1.5762,8.6374,4.3682,26718,0,1.1394,0.0022786,0.0025963
-0.0592,-0.2403,1.2956,-1.5762,8.6374,4.3682,26816,0,0,0,0
0.1738,-1.1823,0.6222,-1.5375,8.5784,4.4965,26916,0,1.1812,0.02144,0.025323
-0.0754,1.0566,0.3112,-1.585,8.5967,4.4446,27016,0,2.2741,0.0052847,0.012018
0.52,-0.7632,1.1885,-1.5758,8.6036,4.4346,27117,0,2.1061,0.00023225,0.00048915
0.52,-0.7632,1.1885,-1.5758,8.6036,4.4346,27216,0,0,0,0
-0.5323,-1.114,0.997,-1.5558,8.561,4.5232,27317,0,1.1256,0.010065,0.011329
-0.1424,-0.2073,1.305,-1.6073,8.626,4.3795,27417,0,1.0339,0.027527,0.028461
-0.1424,-0.2073,1.305,-1.6073,8.626,4.3795,27517,0,0,0,0
-0.2836,-0.1577,0.9077,-1.48,8.5625,4.5458,27617,0,0.42455,0.047893,0.020333
0.3052,-1.8175,1.1155,-1.4725,8.5832,4.509,27717,0,1.7734,0.001839,0.0032612
-0.5592,0.5073,0.9346,-1.4502,8.5585,4.5629,27817,0,2.4869,0.0040126,0.0099789
-0.5592,0.5073,0.9346,-1.4502,8.5585,4.5629,27917,0,0,0,0
0.258,-0.4521,0.7132,-1.3815,8.5431,4.6128,28017,0,1.2796,0.0074469,0.0095287
0.2629,-0.0862,0.9701,-1.3831,8.5427,4.613,28117,0,0.44711,2.76e-06,1.234e-06
-0.0998,-0.8901,0.9684,-1.3549,8.5402,4.6259,28216,0,0.88194,0.0009679,0.00085362
